index,must_bnc,owtt
645,False,1.2293036
646,False,1.2297548
647,False,1.22941
648,False,1.0460716
649,False,1.0459617
650,False,1.04589
651,False,1.0460826
652,False,1.0455065
653,False,1.0450243
654,False,1.0447071
655,False,1.0456481
656,False,1.045074
657,False,1.0457925
658,False,1.0458851
659,False,1.0460985
660,False,1.045903
661,False,1.0456308
662,False,1.0445288
663,False,1.0454623
664,False,1.0451576
665,False,1.0468781
666,False,1.0461928
667,False,1.4141954
668,False,1.0436777
669,False,1.0455507
670,False,1.045805
671,False,1.4138342
672,False,1.0464976
673,False,1.0433502
674,False,1.0428473
675,False,1.0436418
676,False,1.0430007
677,False,1.0432467
678,False,1.0442166
679,False,1.414092
680,False,1.0455127
681,False,1.4178385
682,False,1.4178497
683,False,1.4176816
684,False,1.4177494
685,False,1.4179012
686,False,1.4179178
687,False,1.4179068
688,False,1.4179075
689,False,1.4180526
690,False,1.4181077
691,False,1.4177941
692,False,1.4176123
693,False,1.4175336
694,False,1.4177494
695,False,1.4177895
696,False,1.4175856
697,False,1.4175684
698,False,1.4177846
699,False,1.4179068
700,False,1.4177914
701,False,1.0454903
702,False,1.41786
703,False,1.4179144
704,False,1.4179144
705,False,1.4180007
706,False,1.4174757
707,False,1.4175152
708,False,1.417452
709,False,1.4175117
710,False,1.0455759
711,False,1.4175481
712,False,1.4176726
713,False,1.4178438
714,False,1.4177811
715,False,1.4174349
716,False,1.4171723
717,False,1.4170135
718,False,1.4171855
719,False,1.4172179
720,False,1.4173596
721,False,1.4175032
722,False,1.4174038
723,False,1.4173921
724,False,1.4175538
725,False,1.4173913
726,False,1.0120846
727,False,1.0120031
728,False,1.0140378
729,False,1.0133514
730,False,1.013764
731,False,1.0132048
732,False,1.015777
733,False,1.0154473
734,False,1.0152764
735,False,1.0152687
736,False,1.0150836
737,False,1.014731
738,False,1.0149806
739,False,1.0144353
740,False,1.0141511
741,False,1.0141422
742,False,1.0140508
743,False,1.0140923
744,False,1.0143613
745,False,1.013867
746,False,1.0130875
747,False,1.0112762
748,False,1.0110974
749,False,1.0116674
750,False,1.0104299
751,False,1.0125084
752,False,1.0128704
753,False,1.0132215
754,False,1.0133402
755,False,1.0133312
756,False,1.0120634
757,False,1.0128353
758,False,1.4836853
759,False,1.0124326
760,False,1.4830296
761,False,1.4831566
762,False,1.0125381
763,False,1.4831566
764,False,1.4831326
765,False,1.4831326
766,False,1.0130155
767,False,1.4830524
768,False,1.4830606
769,False,1.4828684
770,False,1.4830683
771,False,1.4831842
772,False,1.4831617
773,False,1.4829834
774,False,1.4831284
