index,must_bnc,n_bnc,owtt,must_bnc0,n_bnc0,owtt0
598,True,1,1.2370616,True,1,1.232271
599,True,1,1.2369078,True,1,1.2321185
600,True,1,1.2365799,True,1,1.2317924
601,True,1,1.2374018,True,1,1.2326093
602,True,1,1.2355049,True,1,1.230723
603,True,1,1.2368283,True,1,1.2320393
604,True,1,1.2372028,True,1,1.2324111
605,True,1,1.2361593,True,1,1.2313741
606,True,1,1.2363752,True,1,1.2315886
607,False,0,1.2276025,False,0,1.2273668
608,False,0,1.2269629,False,0,1.2267278
609,False,0,1.226356,False,0,1.2261212
610,False,0,1.2271267,False,0,1.2268916
611,False,0,1.2275442,False,0,1.2273089
612,False,0,1.2273382,False,0,1.227103
613,False,0,1.2278981,False,0,1.2276626
614,False,0,1.2280474,False,0,1.2278118
615,False,0,1.2275774,False,0,1.227342
616,False,0,1.2268876,False,0,1.2266525
617,False,0,1.2266042,False,0,1.2263693
618,False,0,1.2271419,False,0,1.2269068
619,False,0,1.2276481,False,0,1.2274125
620,False,0,1.2285881,False,0,1.2283521
621,False,0,1.22836,False,0,1.2281241
622,False,0,1.2286657,False,0,1.2284296
623,False,0,2.1878586,False,0,2.1878603
624,False,0,1.2287922,False,0,1.2285559
625,False,0,2.1881952,False,0,2.1881967
626,False,0,1.2287561,False,0,1.22852
627,False,0,2.1880052,False,0,2.1880066
628,False,0,2.1877985,False,0,2.1878002
629,False,0,1.2288356,False,0,1.2285994
630,False,0,2.1879878,False,0,2.1879895
631,False,0,2.187892,False,0,2.1878934
632,False,0,2.1879447,False,0,2.1879458
633,False,0,2.1881983,False,0,2.1882002
