index,owtt_0_bounce,owtt_1_bounce,owtt_2_bounce,owtt_3_bounce,owtt_4_bounce
272,1.4897829,1.4983307,nan,nan,nan
273,1.4893732,1.4979217,nan,nan,nan
274,1.4893247,1.4978733,nan,nan,nan
275,1.4896852,1.498233,nan,nan,nan
276,1.4899774,1.4985248,nan,nan,nan
277,1.489751,1.4982988,nan,nan,nan
278,1.4896948,1.4982429,nan,nan,nan
279,1.4899153,1.4984627,nan,nan,nan
280,1.4900622,1.4986093,nan,nan,nan
281,1.4900988,1.4986459,nan,nan,nan
282,1.4898914,1.498439,nan,nan,nan
283,1.4896561,1.4982039,nan,nan,nan
284,1.4900469,1.4985942,nan,nan,nan
285,1.4898647,1.4984121,nan,nan,nan
286,1.4899315,1.4984794,nan,nan,nan
287,1.4901124,1.4986591,nan,nan,nan
288,1.4898262,1.498374,nan,nan,nan
289,1.4897407,1.4982885,nan,nan,nan
290,1.4895666,1.4981143,nan,nan,nan
291,1.4897988,1.4983463,nan,nan,nan
292,1.4900627,1.49861,nan,nan,nan
293,1.4899728,1.49852,nan,nan,nan
294,1.4898564,1.4984038,nan,nan,nan
295,1.4896048,1.498153,nan,nan,nan
296,1.4895658,1.498114,nan,nan,nan
297,1.4896255,1.4981736,nan,nan,nan
298,1.4896185,1.4981667,nan,nan,nan
299,1.4897461,1.4982936,nan,nan,nan
300,1.4898113,1.4983588,nan,nan,nan
301,1.4898835,1.4984307,nan,nan,nan
302,1.4898862,1.4984337,nan,nan,nan
303,1.4897994,1.498347,nan,nan,nan
304,1.4900041,1.4985512,nan,nan,nan
305,1.4901023,1.4986495,nan,nan,nan
306,1.4899412,1.4984889,nan,nan,nan
307,1.4896345,1.4981825,nan,nan,nan
308,1.4897364,1.4982842,nan,nan,nan
309,1.4894872,1.4980354,nan,nan,nan
310,1.4894805,1.4980289,nan,nan,nan
311,1.489381,1.4979295,nan,nan,nan
312,1.4893432,1.4978918,nan,nan,nan
313,1.4894209,1.4979695,nan,nan,nan
314,1.4893329,1.4978817,nan,nan,nan
315,1.489521,1.4980689,nan,nan,nan
316,1.4893072,1.4978559,nan,nan,nan
317,1.4897842,1.4983318,nan,nan,nan
318,1.4896505,1.4981987,nan,nan,nan
319,1.4895388,1.498087,nan,nan,nan
320,1.4896435,1.4981915,nan,nan,nan
321,1.4896138,1.4981619,nan,nan,nan
322,1.489478,1.4980261,nan,nan,nan
323,1.4895519,1.4981002,nan,nan,nan
324,1.4898849,1.4984322,nan,nan,nan
325,1.4897697,1.4983174,nan,nan,nan
326,1.4896448,1.4981928,nan,nan,nan
327,1.2318457,1.2375091,1.2396979,nan,nan
328,1.2321864,1.237851,1.2400408,nan,nan
329,1.2302854,1.2359449,1.2381288,nan,nan
330,1.2302799,1.2359394,1.2381232,nan,nan
331,1.2309022,1.236563,1.2387488,nan,nan
332,1.2312847,1.2369466,1.2391336,nan,nan
333,1.23113,1.2367915,1.2389783,nan,nan
334,1.2307867,1.2364475,1.2386332,nan,nan
335,1.2314264,1.2370884,1.2392762,nan,nan
336,1.2319086,1.2375718,1.239761,nan,nan
337,1.2316197,1.2372824,1.2394708,nan,nan
338,1.2317309,1.2373939,1.2395827,nan,nan
339,1.2315127,1.2371751,1.239363,nan,nan
340,1.2314125,1.2370749,1.2392623,nan,nan
341,1.23109,1.2367514,1.238938,nan,nan
342,1.2315108,1.237173,1.2393609,nan,nan
343,1.2326175,1.2382835,1.2404743,nan,nan
344,1.2331942,1.2388628,1.2410544,nan,nan
345,1.2315562,1.2372186,1.2394068,nan,nan
346,1.2318836,1.2375467,1.2397361,nan,nan
347,1.2329553,1.2386227,1.2408141,nan,nan
348,1.2295723,1.2329391,nan,nan,nan
349,1.2310585,1.2344252,nan,nan,nan
350,1.2301143,1.2334812,nan,nan,nan
351,1.2301143,1.2334812,nan,nan,nan
352,1.0502268,1.0545325,nan,nan,nan
353,1.04956,1.0538607,nan,nan,nan
354,1.0516748,1.0560265,nan,nan,nan
355,1.0502481,1.0545542,nan,nan,nan
356,1.0510436,1.0553577,nan,nan,nan
357,1.0508506,1.0551624,nan,nan,nan
358,1.0504994,1.0548079,nan,nan,nan
359,1.4202296,1.4251472,nan,nan,nan
360,1.0520498,1.056375,nan,nan,nan
361,1.419979,1.4248966,nan,nan,nan
362,1.419961,1.4248784,nan,nan,nan
363,1.0511287,1.0554436,nan,nan,nan
364,1.4202365,1.425154,nan,nan,nan
365,1.4199809,1.4248983,nan,nan,nan
366,1.051827,1.0561496,nan,nan,nan
367,1.4203713,1.425289,nan,nan,nan
368,1.0519462,1.0562701,nan,nan,nan
369,1.4200399,1.4249573,nan,nan,nan
370,1.0518203,1.0561734,nan,nan,nan
371,1.420098,1.4250156,nan,nan,nan
372,1.051676,1.055997,nan,nan,nan
373,1.419844,1.4247606,nan,nan,nan
374,1.0506637,1.0549736,nan,nan,nan
375,1.4199277,1.4248446,nan,nan,nan
376,1.050606,1.0549155,nan,nan,nan
377,1.4198862,1.4248029,nan,nan,nan
378,1.4197239,1.42464,nan,nan,nan
379,1.0504364,1.0547444,nan,nan,nan
380,1.4198571,1.424774,nan,nan,nan
381,1.0518726,1.0561957,nan,nan,nan
382,1.4200488,1.4249666,nan,nan,nan
383,1.4199499,1.4248674,nan,nan,nan
384,1.0507025,1.0550128,nan,nan,nan
385,1.419941,1.4248577,nan,nan,nan
386,1.4198592,1.424776,nan,nan,nan
387,1.0503285,1.0546354,nan,nan,nan
388,1.0520103,1.0563351,nan,nan,nan
389,1.0518119,1.056165,nan,nan,nan
390,1.051065,1.0553794,nan,nan,nan
391,1.0505416,1.0548503,nan,nan,nan
392,1.049292,1.0535907,nan,nan,nan
393,1.049015,1.0533128,nan,nan,nan
394,1.0485649,1.0528592,nan,nan,nan
395,1.4187924,1.4274814,nan,nan,nan
396,1.4187063,1.4273958,nan,nan,nan
397,1.4189526,1.4276414,nan,nan,nan
398,1.4188042,1.4274931,nan,nan,nan
399,1.4186481,1.4273376,nan,nan,nan
400,1.418382,1.4270719,nan,nan,nan
401,1.4187291,1.4274185,nan,nan,nan
402,1.4190952,1.4277835,nan,nan,nan
403,1.0481341,1.0515127,nan,nan,nan
404,1.418967,1.4276559,nan,nan,nan
405,1.4190228,1.4277116,nan,nan,nan
406,1.418699,1.4273887,nan,nan,nan
